x,z,erosion,U,βz,h_wb,slope
1510.0,1880.5727272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1515.0,1880.1772727272728,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1520.0,1879.7818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1525.0,1879.3863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1530.0,1878.990909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1535.0,1878.5954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1540.0,1878.2,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1545.0,1877.8045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1550.0,1877.409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1555.0,1877.0136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1560.0,1876.6181818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1565.0,1876.2227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1570.0,1875.8272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1575.0,1875.4318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1580.0,1875.0363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1585.0,1874.6409090909092,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1590.0,1874.2454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1595.0,1873.85,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1600.0,1873.4545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1605.0,1873.0590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1610.0,1872.6636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1615.0,1872.2681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1620.0,1871.8727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1625.0,1871.4772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1630.0,1871.081818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1635.0,1870.6863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1640.0,1870.290909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1645.0,1869.8954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1650.0,1869.5,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1655.0,1869.1045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1660.0,1868.709090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1665.0,1868.3136363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1670.0,1867.918181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1675.0,1867.5227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1680.0,1867.1272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1685.0,1866.7318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1690.0,1866.3363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1695.0,1865.9409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1700.0,1865.5454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1705.0,1865.15,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1710.0,1864.7545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1715.0,1864.3590909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1720.0,1863.9636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1725.0,1863.5681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1730.0,1863.1727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1735.0,1862.7772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1740.0,1862.3818181818183,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1745.0,1861.9863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1750.0,1861.590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1755.0,1861.1954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1760.0,1860.8,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1765.0,1860.4045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1770.0,1860.009090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1775.0,1859.6136363636365,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1780.0,1859.2181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1785.0,1858.8227272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1790.0,1858.4272727272728,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1795.0,1858.0318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1800.0,1857.6363636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1805.0,1857.240909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1810.0,1856.8454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1815.0,1856.45,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1820.0,1856.0545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1825.0,1855.659090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1830.0,1855.2636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1835.0,1854.8681818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1840.0,1854.4727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1845.0,1854.0772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1850.0,1853.6818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1855.0,1853.2863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1860.0,1852.8909090909092,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1865.0,1852.4954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1870.0,1852.1,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1875.0,1851.7045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1880.0,1851.3090909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1885.0,1850.9136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1890.0,1850.5181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1895.0,1850.1227272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1900.0,1849.7272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1905.0,1849.331818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1910.0,1848.9363636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1915.0,1848.540909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1920.0,1848.1454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1925.0,1847.75,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1930.0,1847.3545454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1935.0,1846.959090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1940.0,1846.5636363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1945.0,1846.168181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1950.0,1845.7727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1955.0,1845.3772727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1960.0,1844.9818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1965.0,1844.5863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1970.0,1844.1909090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1975.0,1843.7954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1980.0,1843.4,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1985.0,1843.0045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1990.0,1842.6090909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
1995.0,1842.2136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2000.0,1841.8181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2005.0,1841.4227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2010.0,1841.0272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2015.0,1840.6318181818183,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2020.0,1840.2363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2025.0,1839.840909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2030.0,1839.4454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2035.0,1839.05,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2040.0,1838.6545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2045.0,1838.259090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2050.0,1837.8636363636365,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2055.0,1837.4681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2060.0,1837.0727272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2065.0,1836.6772727272728,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2070.0,1836.2818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2075.0,1835.8863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2080.0,1835.490909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2085.0,1835.0954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2090.0,1834.7,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2095.0,1834.3045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2100.0,1833.909090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2105.0,1833.5136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2110.0,1833.1181818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2115.0,1832.7227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2120.0,1832.3272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2125.0,1831.9318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2130.0,1831.5363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2135.0,1831.1409090909092,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2140.0,1830.7454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2145.0,1830.35,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2150.0,1829.9545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2155.0,1829.5590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2160.0,1829.1636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2165.0,1828.7681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2170.0,1828.3727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2175.0,1827.9772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2180.0,1827.581818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2185.0,1827.1863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2190.0,1826.790909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2195.0,1826.3954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2200.0,1826.0,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2205.0,1825.6045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2210.0,1825.209090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2215.0,1824.8136363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2220.0,1824.418181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2225.0,1824.0227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2230.0,1823.6272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2235.0,1823.2318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2240.0,1822.8363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2245.0,1822.4409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2250.0,1822.0454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2255.0,1821.65,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2260.0,1821.2545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2265.0,1820.8590909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2270.0,1820.4636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2275.0,1820.0681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2280.0,1819.6727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2285.0,1819.2772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2290.0,1818.8818181818183,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2295.0,1818.4863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2300.0,1818.090909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2305.0,1817.6954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2310.0,1817.3,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2315.0,1816.9045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2320.0,1816.509090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2325.0,1816.1136363636365,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2330.0,1815.7181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2335.0,1815.3227272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2340.0,1814.9272727272728,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2345.0,1814.5318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2350.0,1814.1363636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2355.0,1813.740909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2360.0,1813.3454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2365.0,1812.95,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2370.0,1812.5545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2375.0,1812.159090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2380.0,1811.7636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2385.0,1811.3681818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2390.0,1810.9727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2395.0,1810.5772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2400.0,1810.1818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2405.0,1809.7863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2410.0,1809.3909090909092,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2415.0,1808.9954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2420.0,1808.6,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2425.0,1808.2045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2430.0,1807.8090909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2435.0,1807.4136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2440.0,1807.0181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2445.0,1806.6227272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2450.0,1806.2272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2455.0,1805.831818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2460.0,1805.4363636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2465.0,1805.040909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2470.0,1804.6454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2475.0,1804.25,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2480.0,1803.8545454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2485.0,1803.459090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2490.0,1803.0636363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2495.0,1802.668181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2500.0,1802.2727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2505.0,1801.8772727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2510.0,1801.4818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2515.0,1801.0863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2520.0,1800.6909090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2525.0,1800.2954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2530.0,1799.9,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2535.0,1799.5045454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2540.0,1799.1090909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2545.0,1798.7136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2550.0,1798.3181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2555.0,1797.9227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2560.0,1797.5272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2565.0,1797.1318181818183,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2570.0,1796.7363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2575.0,1796.340909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2580.0,1795.9454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2585.0,1795.55,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2590.0,1795.1545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2595.0,1794.759090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2600.0,1794.3636363636365,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2605.0,1793.9681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2610.0,1793.5727272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2615.0,1793.1772727272728,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2620.0,1792.7818181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2625.0,1792.3863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2630.0,1791.990909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2635.0,1791.5954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2640.0,1791.2,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2645.0,1790.8045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2650.0,1790.409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2655.0,1790.0136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2660.0,1789.6181818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2665.0,1789.2227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2670.0,1788.8272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2675.0,1788.4318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2680.0,1788.0363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2685.0,1787.6409090909092,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2690.0,1787.2454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2695.0,1786.85,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2700.0,1786.4545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2705.0,1786.0590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2710.0,1785.6636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2715.0,1785.2681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2720.0,1784.8727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2725.0,1784.4772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2730.0,1784.081818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2735.0,1783.6863636363637,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2740.0,1783.290909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2745.0,1782.8954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2750.0,1782.5,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2755.0,1782.1045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2760.0,1781.709090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2765.0,1781.3136363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2770.0,1780.918181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2775.0,1780.5227272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2780.0,1780.1272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2785.0,1779.7318181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2790.0,1779.3363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2795.0,1778.9409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2800.0,1778.5454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2805.0,1778.15,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2810.0,1777.7545454545455,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2815.0,1777.3590909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2820.0,1776.9636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2825.0,1776.5681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
2830.0,1776.1727272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
